name,latitude,longitude
Toftebjerg,55.87947,10.61227
Tofte,56.67097,9.83167
Tofte,55.53941,10.09858
Tofte,55.16535,14.71875
Toft,54.95593,8.90495
Toelt,55.97925,12.49318
Todsbøl,54.96961,9.2597
Toderup,55.5326,10.15534
Todderup,56.18358,10.09989
Todbjerg,56.26806,10.20861
Tobøl,55.53524,8.37958
Tobøl,55.41614,8.88943
Tobberup,56.66309,9.79864
Tjæreby,55.93494,12.22611
Tjæreby,55.60063,12.10791
Tjæreby,55.36667,11.21667
Tjæreby,55.35796,11.9529
Tjæreby,55.24613,11.36142
Tjæreby,54.73269,11.94065
Tjæreborg,55.46457,8.57968
Tjærby,56.47118,10.10914
Tjørring,56.16741,8.9269
Tjørntved,55.53439,11.57154
Tjørnemarke,54.96658,12.23349
Tjørnelunde,55.51144,11.33918
Tjørnehoved,55.08843,12.07924
Tjørneholm,55.95741,11.46748
Tjørnede,55.62163,11.71411
Tjørneby,55.01393,15.06448
Tjørneby,54.93343,11.16166
Tjørnebjerg,54.70434,11.27094
Tjerrild,56.3727,10.46618
Tjennemarke,54.81716,11.34982
Tjele,56.51177,9.61371
Tjebberup,55.70603,11.77072
Tiufkær,55.6187,9.52909
Tisvildeleje,56.05978,12.07409
Tisvilde,56.05743,12.09752
Tistrup Stationsby,55.71718,8.6043
Tistrup,55.72504,8.60896
Tisted,56.77703,10.03139
Tissinghuse,56.71813,8.62893
Tislund,55.21072,9.14235
Tislum,57.44518,10.26821
Tiset,56.06264,10.10056
Tiset,55.27511,9.00553
Tise,57.3,9.81667
Tirsvad,55.94866,9.51702
Tirstrup,56.30286,10.69424
Tirslund,55.47255,8.94099
Tinning,56.26438,9.99634
Tinkerup,56.1212,12.25355
Tinkerdal,56.39852,8.80702
Tingtved,55.69403,11.66044
Tingstrup,56.96617,8.67316
Tingsted,54.81449,11.90399
Tingskovhede,55.38687,9.47652
Tinglev,54.93099,9.25243
Ting Jellinge,55.2993,11.46477
Tinghøj,55.6603,8.46996
Tingerup,55.23327,12.00497
Tingerup,55.57795,11.82252
Tindingebanke,55.52192,11.36503
Tindbæk,56.46371,9.74144
Tind,56.35,9.63333
Timring,56.17614,8.73692
Tim,56.19563,8.30785
Tilsted,56.94829,8.64353
Tilst,56.19376,10.11283
Tillitse,54.76692,11.15187
Tillerup,56.18987,10.42718
Tikøb,56.02058,12.45312
Tidselbak,57.37942,9.83906
Tibirke,56.04834,12.1087
Tibberup,55.98426,12.55144
Thyregod,55.90904,9.26217
Thyborøn,56.69846,8.21238
Thurø By,55.0474,10.66385
Thorup,57.0053,9.2396
Thorsø,56.45445,10.84353
Thorsø,56.29953,9.78916
Thorsager,56.3447,10.45602
Thisted,56.95523,8.69491
Thise,56.70342,9.12645
Them,56.09426,9.54866
Tevring,55.13867,8.86154
Testrup,56.72068,9.50473
Testrup,56.36667,9.33333
Testrup,56.06753,10.13523
Tessebølle,55.39484,12.1447
Tersløse,55.51252,11.48877
Terslev,55.37543,11.97136
Terpling,55.544,8.81315
Terpet,57.57205,9.99661
Terpet,57.57153,10.18972
Terpet,57.34988,10.09712
Terpager,55.45754,8.66991
Terp,55.4932,8.74403
Terp,57.10195,9.17904
Terp,56.51742,9.94057
Terp,56.4281,9.79396
Terndrup,56.81387,10.06148
Termestrup,56.35706,10.33945
Terkelsbøl,54.95369,9.19186
Tengslemark,55.93504,11.58048
Tendrup,56.31215,10.30934
Telling,57.10597,9.40248
Tellerup,55.39696,9.92153
Tejn,55.2469,14.8405
Teglstrup,55.07976,11.9881
Teglkås,55.22298,14.70859
Teglgård,55.07611,8.91923
Teestrup,55.32943,11.88287
Tebstrup,55.97073,9.87607
Tebbestrup,56.43526,10.00753
Tæbring,56.78953,8.61557
Tavlgårde,56.41241,9.67614
Taulov,55.54582,9.61553
Tastum,56.50315,9.05742
Taastrup Valby,55.63333,12.31667
Tåstrup,56.29074,10.57669
Tåstrup,56.29802,10.10753
Tåstrup,56.12766,9.9888
Tåstrup,55.7,11.73333
Taastrup,55.65173,12.29216
Tåstrup,55.52526,11.90738
Tåstrup,55.48042,10.31915
Tåstrup,55.33515,12.28496
Tåstrup,55.23604,11.61566
Tåstrup,54.97616,12.33815
Tarup,55.41642,10.3302
Tårup,56.98246,9.70772
Tårup,56.44782,10.37988
Tårup,55.55437,9.64374
Tårup,55.47826,10.64167
Tarup,55.31613,10.53047
Tårup,55.23592,10.77399
Tårup,54.88584,11.95086
Tårs,57.38333,10.11667
Tårs,54.88216,11.03732
Tårs,54.83142,11.64188
Tarp,56.22989,8.18602
Tarp,55.95453,8.82952
Tarp,55.95809,8.62963
Tarp,55.59568,8.32175
Tarp,55.52511,8.4639
Tårnby,55.6303,12.60035
Tarm,55.90861,8.53041
Tårbæk,55.78798,12.59328
Tapsore,55.39242,9.45509
Taps,55.39457,9.47663
Tappernøje,55.16497,11.97866
Tapdrup,56.43912,9.4831
Tånum,56.46073,9.92376
Tannisby,57.59019,10.18543
Tåning,56.01667,9.85
Tange,55.32752,8.80571
Tange,56.35216,9.58765
Tange,55.4481,8.82132
Tange,55.15867,10.44437
Tang,56.51667,8.43333
Tandsryde,54.9319,10.01206
Tandslet,54.92538,9.98429
Tandselle,54.94253,10.0097
Tandrup,56.81112,9.27569
Tanderupkær,56.09868,8.86003
Tanderup,57.05853,9.39242
Tanderup,55.83983,10.55483
Tanderup,55.36607,9.90778
Tander,56.04365,10.16313
Tambohuse,56.63466,8.59387
Tallerup Huse,55.34405,10.18749
Tagkær,55.34636,9.4862
Tagholm,55.1198,8.55394
Tågeskov,55.20754,11.97353
Tågerup,56.04025,12.14291
Tågerup,55.71457,12.13841
Tågerup,55.55347,11.44061
Tågerup,55.32285,12.09901
Tågerup,55.27439,12.19847
Tågerup,54.67678,11.44552
Tågerud,55.42763,10.18536
Tågense,54.65631,11.81792
Tågelund,55.62297,9.2456
Tågeby,55.05607,12.09577
Tåderup,55.5099,11.42918
Tåbel,56.78069,8.25901
Syvveje,56.38258,10.29155
Syvsten,57.3068,10.42927
Syvendekøb,55.6477,11.49079
Systofte,54.7861,11.92506
Synnedrup,56.01811,10.21565
Sydstranden,55.5842,12.64901
Sværdborg,55.0882,11.87031
Svostrup,56.22472,9.66656
Svorbæk,56.01065,10.16643
Svoldrup,56.76346,9.37507
Svogerslev,55.63423,12.01465
Svinsbjerg,54.92078,11.25435
Svinsager,56.01563,10.03866
Svinøvester,55.1141,11.73813
Svinø,55.10854,11.75141
Svinninge,55.88306,11.60991
Svinninge,55.72111,11.46547
Svingelbjerg,56.74149,9.35133
Svingel,57.28333,9.81667
Svindinge,55.21588,10.68918
Svinding,56.46133,9.80408
Svindborg,56.82779,8.33133
Svindbæk,55.90768,9.20708
Svinballe,55.90942,10.08069
Svestrup,55.77341,12.13096
Sverkilstrup,55.97301,11.94093
Sverdrup,55.26337,9.61173
Svenstrup,56.9723,9.84806
Svenstrup,56.60263,9.94361
Svenstrup,56.59144,9.1385
Svenstrup,56.46731,8.82574
Svenstrup,56.4079,10.56038
Svenstrup,56.24082,9.8156
Svenstrup,55.72674,11.09642
Svenstrup,55.52179,10.19596
Svenstrup,55.48206,9.77933
Svenstrup,55.35793,11.1701
Svenstrup,55.33576,10.34602
Svenstrup,55.17223,11.76867
Svenstrup,55.02347,9.83533
Svensmarke,54.9766,12.30977
Svennum,57.27667,10.1176
Svennerup,55.23844,11.99685
Svendborg,55.05982,10.60677
Svejstrup,56.48603,9.95064
Svejstrup,56.34408,9.98471
Svejstrup,56.06929,9.83763
Svejrup,54.99135,9.54985
Svejlund,55.06527,9.14905
Svejbæk,56.13255,9.63289
Svebølle,55.65183,11.28658
Svansbjerg,55.4314,12.13927
Svanninge,55.12562,10.22923
Svankær,56.8501,8.36369
Svanfolk,56.85732,10.07782
Svaneke,55.13574,15.14139
Svallerup,55.60764,11.17687
Svalebølle,55.05052,10.88755
Surhave,55.5153,8.98594
Sundstrup,56.60744,9.30445
Sundsøre,56.70857,9.17241
Sundsmark,54.92046,9.83148
Sunds,56.20417,9.01266
Sundhuse,56.25,8.15
Sundet,55.86506,9.90609
Sundbylille,55.83616,12.11844
Sundbyerne,55.66667,12.61667
Sundby,56.87379,8.67406
Sundby,56.88683,8.59038
Sundby,56.38469,10.58312
Sundby,54.864,11.79302
Sulsted Stationsby,57.16667,9.95
Sulsted,57.16343,9.95667
Sullerup,54.8662,11.94939
Sulkendrup,55.2901,10.71918
Suldrup,56.84878,9.70065
Styrtom,55.02161,9.43504
Styding,55.25375,9.3578
Stursbøl,55.31241,9.1974
Studstrup,56.25859,10.34185
Studsgård,56.09017,8.9079
Studsdal,55.53117,9.59834
Studeby,55.14273,14.9384
Stude,55.33149,11.27446
Stuby,55.04455,11.86683
Stubkær,56.19537,9.21399
Stubdrup,57.26615,10.01819
Stubdrup,55.53116,9.39773
Stubbum,55.34867,9.55408
Stubbæk,54.99646,9.43042
Stubberup,56.71036,9.93456
Stubberup,55.79552,11.42231
Stubberup,55.80427,9.70611
Stubberup,55.64724,9.46773
Stubberup,55.53349,10.67159
Stubberup,55.51667,11.91667
Stubberup,55.34821,9.93794
Stubberup,55.28461,11.64166
Stubberup,55.24964,12.1424
Stubberup,55.21744,11.40684
Stubberup,54.99446,12.4804
Stubberup,54.81225,11.87201
Stubberup,54.67039,11.69241
Stubbekøbing,54.88875,12.04102
Stubbe,56.2506,10.71206
Strynø By,54.90443,10.61187
Struer,56.49122,8.58376
Strærup,55.21693,10.07239
Strømmen,56.45094,10.03956
Strølille,55.89775,12.11416
Strøby Ladeplads,55.4,12.3
Strøby Egede,55.41382,12.24502
Strøby,55.38344,12.28113
Strøby,55.06166,14.90656
Strø,55.89357,12.1503
Stærmose,55.35733,10.2134
Stærkær,56.37177,9.71479
Stærkende,55.61515,12.18757
Strib,55.54021,9.76748
Strellev,55.79379,8.53455
Stæreby,55.09224,10.42863
Strat,55.4282,8.75531
Strarup,55.21264,10.54795
Strandtved,55.4,10.73333
Strands,56.18469,10.48762
Strandmøllen,55.8064,12.58191
Strandlyst,55.4,11.23333
Strandhuse,55.87837,11.66948
Strandhuse,55.70389,10.01766
Strandhuse,55.05541,10.39023
Strandhuse,54.95532,10.73161
Strandhuse,54.88307,10.36976
Strandhoved,55.23333,12.13333
Strand Esbønderup,56.12366,12.26341
Stranderød,54.88217,9.54191
Strandelhjørn,55.15795,9.25262
Strande,56.56855,8.16172
Strandby Gårde,55.00963,15.08708
Strandby,55.48333,8.43333
Strandby,57.4915,10.49609
Strandby,56.78931,9.21803
Strandby,55.94401,8.39048
Strandby,55.20119,10.11578
Strandby,55.00011,10.81353
Strandby,54.74697,11.86035
Strammelse,55.00742,10.58207
Stovstrup,55.91877,8.59576
Stovstrup,55.56834,9.69393
Stovgård,54.93394,9.74487
Stovby,56.57074,10.1298
Stovby,54.71521,11.94004
Stourup,55.79071,9.97987
Stouby,56.70737,9.08699
Stouby,55.70253,9.79384
Storvorde,57.00392,10.10125
Storup,56.71781,8.73267
Storring,56.13629,9.94386
Store Vorslunde,55.8552,9.11823
Store Velling,55.62361,9.58854
Store Valby,55.69566,12.13742
Store Ubberud,55.39651,10.25515
Store Torup,54.85605,10.42319
Store Torup,56.64793,9.35958
Store Torøje,55.27334,12.26052
Store Thorlund,55.97486,9.33223
Store Tåstrup,55.55425,11.70864
Store Tårnby,55.38055,12.25826
Store Stegø,55.57617,10.12239
Store Spjellerup,55.27094,12.22397
Store Slemminge,54.75571,11.62635
Store Sjørup,56.53762,10.36518
Store Salby,55.48748,12.1183
Store Røttinge,55.15434,11.9694
Store Rørbæk,56.70632,9.71445
Store Rørbæk,55.79913,12.11661
Store Rise,54.8509,10.39845
Store Restrup,57.0085,9.77333
Store Ørtoft,57.29418,10.45202
Store Nustrup,55.27149,9.18005
Storenor,56.0307,10.23935
Store Nørlund,56.04577,9.26134
Store Musse,54.71846,11.66352
Store Merløse,55.54382,11.71303
Store Magleby,55.5962,12.63529
Store Lyngby,55.93517,12.12181
Store Lindet,54.87726,11.31219
Store Linde,55.32972,12.19265
Store Lind,54.9514,12.18796
Store Lihme,55.69487,9.30859
Store Langkær,55.91943,9.14468
Store Ladager,55.51611,12.07445
Store Kongsmark,55.4289,11.2105
Store Knivsig,55.02676,9.15151
Store Keldby,54.73333,10.71667
Store Karleby,55.69239,11.91098
Store Jyndevad,54.90114,9.15076
Store Heddinge,55.30965,12.38885
Store Havelse,55.90452,12.07033
Store Gullestrup,56.1673,8.97512
Store Grandløse,55.68188,11.73007
Store Fuglede,55.58523,11.24537
Store Fjelstervang,56.07296,8.81522
Store Favrby,55.23305,12.17012
Store Emmerske,54.95973,8.92352
Store Elmue,55.19735,12.10375
Store Ebberup,55.48098,11.62622
Store Darum,55.42643,8.65469
Store Damme,54.9151,12.1631
Store Dalby,55.76613,9.74436
Store Brøndum,56.846,10.01065
Store Bredlund,56.0338,9.38928
Store Binderup,56.76378,9.55935
Store Avnede,54.82725,11.19761
Store Arden,56.76115,9.88296
Store Anslet,55.34598,9.61177
Store Andst,55.48338,9.23197
Store Almstok,55.68166,9.14049
Store Ajstrup,56.94966,9.509
Støvring,56.88536,9.83839
Støvring,56.50431,10.1757
Støttrup,56.64414,9.54074
Støttrup,56.80454,9.36292
Størsbøl,55.50919,8.69334
Størlinge,55.21256,11.91747
Stødstrup,54.86179,11.86509
Stødov,56.12994,10.50939
Stolpehuse,55.37203,12.25915
Stollig,55.0645,9.45542
Stolbro,54.98607,9.83165
Stokkemarke,54.83814,11.36033
Stokkeby,54.86648,10.40116
Stokkebro,56.50507,10.82527
Stokkebro,54.94882,8.7833
Stokkebjerg,55.67847,11.39339
Stokbro Hede,57.14698,10.05732
Stoholm,56.48454,9.14617
Stoense,55.0926,10.90014
Stjær,56.11811,9.95537
Stjovl,54.95918,10.60731
Stistrup,56.74741,9.26148
Stinesminde,56.67276,9.96837
Stillinge Strand,55.43755,11.20834
Stilling,56.06224,9.98822
Stillebæk,55.4492,10.14017
Stigs-Bjergby,55.67238,11.47799
Stige Have,55.43727,10.40257
Stige,55.43941,10.4094
Stibanken,54.79188,11.35985
Stevnstrup,56.43424,9.94623
Stevning,55.00292,9.82722
Stevelt,55.27454,9.64038
Stestrup,55.56585,11.79337
Sterup,57.31017,10.10424
Stepping,55.35111,9.35764
Stenvad,56.46159,10.63658
Stenum,57.32124,9.86437
Knappen,55.05933,9.46136
Stensved,54.99714,12.02983
Stenstrup,56.7289,9.89499
Stenstrup,55.92694,11.55293
Stenstrup,55.39023,11.52163
Stenstrup,55.2014,11.78604
Stenstrup,55.13352,10.50474
Stenstrup,55.09955,12.11334
Stenskrog,57.35419,10.19014
Stensig,56.01004,8.52787
Stensholt,57.25269,10.25193
Stensby,55.4977,10.28851
Stensby,54.97984,12.04053
Stensballe,55.87272,9.91081
Stenrøgel,56.23966,9.33736
Stenrand,55.66473,11.32724
Stenmose,55.498,11.2536
Stenmaglebjerg,55.27341,11.35455
Stenmagle,55.5558,11.62453
Stenløse,55.76828,12.19723
Stenløse,55.3395,10.36121
Stenlille,55.78946,12.20631
Stenlille,55.54022,11.59146
Stenild,56.67253,9.67408
Stenild,56.68333,9.66667
Stenhuse,56.39089,9.53142
Stenhøj,57.3853,10.35245
Stenholt,56.20724,9.35414
Stengade,54.96218,10.82766
Stenebjerg,55.05,15.0
Stendis,56.41469,8.83509
Stenderup,55.7921,9.80969
Stenderup,55.6949,8.84066
Stenderup,55.44602,8.88431
Stenderup,55.34667,9.1304
Stenderup,55.24603,9.61341
Stenderup,55.21517,9.0511
Stenderup,54.92972,9.6983
Stenbæksholm,55.21325,11.71105
Stenbjerg,56.92029,8.35884
Stenbergholt,56.42945,10.48399
Stemmild,54.93418,9.0376
Stegsted,55.39552,10.3067
Stege,54.98704,12.28461
Stavtrup,56.13124,10.11987
Stavsø,55.73412,8.2682
Stavshede,55.55088,9.16153
Stavsdal,55.15011,14.90053
Stavreby,55.08508,12.14047
Stavreby,54.65376,11.89258
Stavrby,55.50379,9.79171
Stavnstrup,55.20802,12.00422
Stavnsholt,55.81479,12.40545
Stavns,55.89813,10.61056
Stavning,55.96546,8.36794
Stavn,57.01054,9.4867
Statene,54.89928,10.73756
Starup,56.02324,10.21986
Stårup,55.46594,8.83591
Stårup,56.59093,9.11171
Stårup,55.90274,11.6361
Starup,55.64484,8.80434
Stårup,55.45,8.83333
Starup,55.24097,9.53503
Starreklinte,55.75759,11.37917
Starholm,57.65265,10.42581
Stårby,55.04274,12.03472
Stånum,56.41575,10.09399
Stanghede,56.38761,9.30778
Stangerup,54.85382,12.0388
Stangerum,56.61118,10.15293
Stallerup,55.59125,9.69366
Staksrode,55.69398,9.85827
Stakroge,55.89012,8.84729
Stagstrup,56.8713,8.58665
Stagsted,57.09973,9.38364
Stagsted,57.27163,10.25229
Stagsted,57.15688,10.1899
Stågerup,55.0911,10.46976
Stae,57.08304,10.08264
Stadil,56.19732,8.21254
Stade,54.90442,9.12442
Staby,56.26703,8.24198
Ståby,55.2576,10.27365
Stabrand,56.31379,10.61863
Stabolt,54.96855,10.64355
Stabæk,57.56188,10.14262
Sæsing,57.36451,10.1869
Særslev,55.71782,11.3836
Særslev,55.51251,10.17646
Særslev,54.83349,12.04766
Særløse,55.57754,11.91784
Sprove,54.95276,12.15657
Springforbi,55.80163,12.58484
Sprattenborg Huse,55.42488,10.11465
Spragelse,55.3098,11.78461
Spøttrup,55.93109,10.2379
Spørring,56.29856,10.14618
Spodsbjerg,54.92936,10.82778
Spjellerup,55.22389,11.55548
Spjarup,55.6416,9.2528
Spjald,56.12862,8.50843
Spidsegård,55.02193,15.06434
Spettrup,55.78298,9.76296
Sperring,56.93686,8.5665
Sperrestrup,55.81005,12.18145
Spentrup,56.53703,10.03792
Spejlsby,55.01155,12.32653
Sparrevogn,57.48493,10.13107
Sparrehuse,56.59754,9.75283
Sparkær,56.47652,9.22859
Spangshuse,56.47557,10.32227
Spangsbro,55.69068,11.14926
Spanget,55.14462,10.34651
Spang,54.93333,9.83333
Spandet,55.256,8.91252
Sottrupskov,54.97063,9.74428
Sottrup,54.97013,9.08002
Sose,55.04879,14.84445
Sortsø,54.91683,11.97092
Sorterup,55.45038,11.43831
Sortenshave,54.85072,12.11376
Sortebro,55.12571,10.67069
Sorring,56.17694,9.77579
Sorø,55.43184,11.55547
Sorgenfri,55.78321,12.46982
Søvsø,56.41901,9.18069
Søvind,55.89182,10.00558
Søvang,55.56886,12.61608
Søvang,54.9784,9.04063
Søttrup,56.85678,9.42081
Søtofte,55.51254,11.68836
Søsum,55.77304,12.23239
Søstrup,55.68218,11.65086
Søster-Svenstrup,55.54311,11.98759
Søst,55.0431,9.34571
Sø Søby,55.27499,10.01938
Sørvad,56.26293,8.65626
Sørup,56.88931,9.78663
Sørup,55.97152,12.37371
Sørup,55.23892,11.92723
Sørup,55.06974,10.57247
Sørup,54.84242,11.90523
Sørup,54.81455,11.41182
Sørup,54.70733,11.58212
Sørninge,55.61098,11.44683
Sørbymagle,55.3617,11.44097
Sørbylille,55.35478,11.41124
Sørå,57.16667,10.43333
Sønder Ydby,56.68827,8.40681
Sønder Vrå,57.34001,9.95414
Sønder Vorupør,56.93983,8.37411
Sønder Vornæs,55.0016,10.57052
Sønder Vong,55.49273,8.6619
Sønder Vollum,55.07935,8.80978
Sønder Vium,55.82365,8.41262
Sønder Vissing,56.02017,9.64341
Sønder Vinge,56.4108,9.79066
Sønder Vilstrup,55.55081,9.56662
Sønder Vilstrup,55.19056,9.51812
Søndervig,56.11667,8.11667
Sønder Vestud,55,12.45
Sønder Vejrup,55.50895,8.79258
Sønder Vedby,54.76131,11.92654
Sønder Varde,55.61667,8.5
Sønderupsønder,55.28832,11.28332
Sønderupnørre,55.46157,11.37356
Sønderup,56.81288,9.64983
Sønder Tranders,57.01396,9.9819
Tornby,57.52947,9.94956
Sønder Tinnet,55.88508,9.40695
Sønder Thise,56.69955,9.1376
Sønder Tåstrup,54.7306,11.9703
Sønder Tarp,55.77875,8.36962
Sønderstrup,55.5882,11.76655
Søndersthoved,55.8403,9.17179
Sønder Stenderup,55.46227,9.61186
Søndersted Borup,55.63117,11.62796
Søndersted,55.62768,11.60925
Sønder Sørå,57.16933,10.42996
Søndersø,55.48526,10.2554
Sønderskov,55.53252,9.68933
Sønderskov,57.45154,10.12903
Sønderskov,56.07622,10.10924
Sønder Skast,55.0577,8.69458
Sønder Sejerslev,54.99589,8.69913
Sønder Saltum,57.25986,9.72965
Sønder Rævind,56.50408,9.22607
Sønder Rubjerg,57.41667,9.76667
Sønder Rind,56.39296,9.46629
Sønderos,56.21902,9.024
Sønder Ørum,56.55719,9.21793
Sønder Ørslev,54.74382,11.97574
Sønder Ønlev,55.03621,9.28411
Sønderøkse,57.0961,9.5808
Sønderød,55.5798,11.38566
Sønder Onsild,56.58579,9.76172
Sønder Omme,55.83975,8.89718
Søndernæs,55.18492,8.70427
Sønder Nærå,55.31057,10.47924
Sønder Nissum,56.30623,8.18964
Sønder Mern,55.05,12.06667
Sønder Lyngvig,56.03519,8.12099
Sønder Lyngby,57.39722,9.76236
Sønder Lovrup,55.48346,8.86742
Sønder Longelse,54.90446,10.78576
Sønderlev,57.47161,9.87306
Sønder Lem,56.57218,8.7867
Sønder Lem,56.05,8.41667
Sønder Langelund,55.78375,9.08305
Sønderlade,56.8378,9.25001
Sønder Kollemorten,55.85681,9.36303
Sønderkobbel,54.85545,9.96486
Sønder Kirkeby,54.76955,11.97692
Sønder Karstoft,55.93675,8.93792
Sønder Jernløse,55.65159,11.64272
Sønder Jellinge,55.28974,11.46433
Sønder Ingstrup,56.4825,9.52561
Sønder Hygum,55.35216,8.97932
Sønder Hurup,56.80468,10.2559
Sønder Hostrup,54.98872,9.45179
Sønder Højrup,55.28106,10.46493
Sønderholt,56.77987,10.0803
Sønderholm,57.00308,9.73543
Sønderho,55.34912,8.4636
Sønder Hjerm,56.41694,8.66223
Sønderhede,57.50026,10.05576
Sønderhede,57.2497,9.95361
Sønderhede,57.21554,10.04966
Sønderhede,55.20274,8.88956
Sønder Havrvig,55.92623,8.16311
Sønderhave,54.68118,11.75408
Sønderhav,54.86093,9.4984
Sønder Harritslev,57.43418,9.90235
Sønder Hadsund,56.70533,10.12157
Sønderhå,56.86876,8.45148
Sønder Grimmelstrup,54.82088,12.02564
Sønder Gravlund,55.05273,9.04256
Søndergården,55.78333,12.36667
Søndergårde,56.8,9.0
Søndergårde,56.72437,10.12345
Sønder Frenderup,54.92988,12.2407
Sønder Feldingbjerg,56.49926,9.10842
Sønder Felding,55.93765,8.77939
Sønder Farup,55.30661,8.70342
Sønder Esterbølle,55.49403,10.15316
Sønder Esp,56.19895,8.35606
Sønder Dråby,56.88542,8.84119
Sønderdiger,55.80011,8.44369
Sønderby Gårde,56.46037,8.12887
Sønderby,56.1153,8.16554
Sønderby,55.94747,8.63329
Sønderby,57.05,8.73333
Sønderby,56.70912,8.57521
Sønderby,56.3337,8.3
Sønderby,56.21667,8.26667
Sønderby,56.08475,8.27778
Sønderby,55.95168,8.38797
Sønderby,55.78333,10.01667
Sønderby,55.73539,12.03202
Sønderby,55.45668,8.57951
Sønderby,55.24183,9.96918
Sønderby,55.08665,8.5491
Sønderby,54.97031,11.53232
Sønderby,54.86834,9.88983
Sønder Bundgårde,56.23544,8.26526
Sønder Brorstrup,56.0891,8.40622
Sønder Broby,55.23333,10.26667
Sønderbro,56.36956,9.66244
Sønder Borup,56.4096,10.06904
Sønder Bork,55.80909,8.30759
Sønderborg,54.90926,9.80737
Sønder Bøel,55.45648,8.77356
Sønderbæk,56.50203,9.83661
Sønder Bjert,55.45272,9.56741
Sønder Bjerre,55.78567,9.85677
Sønder Bjerge,55.26572,11.41209
Sønder Bindslev,57.52699,10.19616
Sønder Balling,56.61386,8.88275
Sønderballe,55.14021,9.48502
Sønder Asmindrup,55.66192,11.69541
Sønder Askær,55.88333,9.16667
Sønder Alslev,54.76301,12.00261
Sønder Aldum,55.77652,9.78987
Sønder Åby,55.36198,9.8739
Søndenbro,54.76114,10.71258
Søndbjerg,56.61451,8.57072
Sømose,56.21627,9.44013
Sømarke,54.9926,12.48954
Sølyst,57.05527,9.96934
Sølsted,55.01503,8.8466
Sølperup,55.17956,12.01092
Søllinge,55.28483,10.53781
Søllested,55.29141,10.04689
Søllested,54.81019,11.27123
Søllerup,55.41239,12.11029
Søllerød,55.80978,12.50136
Sølager,55.9504,11.89928
Søkbæk,56.7285,9.33544
Søhuse,55.67119,8.26485
Søhuse,55.36667,10.7
Søholt,57.36517,10.2691
Søholt,54.73745,11.53996
Søholm,55.96526,12.46406
Søgårde,55.43522,9.3196
Søgård,56.46473,8.89502
Søgård,54.93114,9.44565
Søften,56.23801,10.0851
Søfælde,55.1523,10.40909
Sødrup,55.93363,10.05325
Sødring Kær,56.6462,10.32858
Sødring,56.62961,10.31232
Sødover,55.72365,9.32983
Sødinge Hede,55.26705,10.49896
Sødinge,55.25019,10.50451
Søderup,55.01728,9.2818
Søby,56.53109,9.1125
Søby,56.3781,10.69478
Søby,56.35369,10.23859
Søby,55.89809,10.20304
Søby,54.96758,10.56804
Søby,54.93963,10.25563
Søby,54.68927,11.72771
Søborg,56.08481,12.31803
Søborg,55.73021,12.50981
Søbjerg,56.19244,9.18673
Søballe,56.11893,9.91553
Sonnerup,55.96389,12.05839
Sonnerup,55.93861,11.55685
Sonnerup,55.37724,12.0948
Sondrup Strand,55.88058,10.05673
Sondrup,55.89604,10.06766
Sommerstedskov,55.32136,9.34585
Sommersted,55.31869,9.29556
Sommerlyst,55.36148,9.06119
Solrød Strand,55.53285,12.22227
Solrød,55.53628,12.1827
Solevad,55.30449,10.27399
Soleskov,55.76152,9.62825
Solekær,55.76715,9.60081
Solderup,54.96114,9.01168
Solbjerg,55.4924,8.61029
Solbjerg,56.84854,8.69945
Solbjerg,56.8093,10.14086
Solbjerg,56.04271,10.08631
Solbjerg,55.48101,11.34804
Sofiendal,57.01708,9.87119
Sofiedal,54.86442,9.23932
Soesmarke,54.85748,11.72799
Soderup,55.67719,12.19032
Soderup,55.60648,11.80107
Soby Mark,54.92819,10.2681
Sobjerg,55.52036,11.43236
Snævre,55.64832,11.62164
Snærild,55.98506,10.11194
Snostrup,55.80424,12.12411
Snøde Hesselbjerg,55.06845,10.92524
Snøde,55.08246,10.91291
Snoldelev Hastrup,55.56423,12.17694
Snoldelev,55.56918,12.12757
Snoghøj,55.52253,9.72125
Snogebæk,55.02551,15.11738
Snevre,57.53047,10.00092
Sneum,55.45,8.65
Snestrup,55.41667,10.33333
